TaskID,TaskName,resource_type,SectionID,SectionName,Completed,Client_Name,Project Name,Brand
1198743374064734,Honolulu Buick GMC Cadillac (Lithia) Social Build + Flip,task,1198743304834303,Social Build + Flip,False,Honolulu Buick GMC Cadillac (Lithia),Jan Build,Buick GMC
1198853073464896,Honolulu Buick GMC Cadillac (Lithia) Account QC,task,1198743304838492,Account QC,False,Honolulu Buick GMC Cadillac (Lithia),Jan Build,Buick GMC
1198743379038358,Honolulu Buick GMC Cadillac (Lithia) Lithia Approval,task,1198743304846914,Lithia Approval,False,Honolulu Buick GMC Cadillac (Lithia),Jan Build,Buick GMC
1198743382464234,Honolulu Buick GMC Cadillac (Lithia) Alexia Link,task,1198743304850143,Alexia Link,False,Honolulu Buick GMC Cadillac (Lithia),Jan Build,Buick GMC
1198743382488643,Honolulu Buick GMC Cadillac (Lithia) Social QC,task,1198743304853390,Social QC,False,Honolulu Buick GMC Cadillac (Lithia),Jan Build,Buick GMC
1198708071259810,Honolulu Buick GMC Cadillac (Lithia) Budget QC,task,1198743304854522,Budget QC,False,Honolulu Buick GMC Cadillac (Lithia),Jan Build,Buick GMC
1198853075057947,Honolulu Buick GMC Cadillac (Lithia) Launch,task,1198743304855575,Launch,False,Honolulu Buick GMC Cadillac (Lithia),Jan Build,Buick GMC
1198743382844234,Honolulu Buick GMC Cadillac (Lithia) Send Dec One-Sheeters,task,1198743304857661,Send Dec One-Sheeters,False,Honolulu Buick GMC Cadillac (Lithia),Jan Build,Buick GMC
1198743389940360,Lithia CDJR of Corpus Christi Social Build + Flip,task,1198853005753750,Social Build + Flip,False,Lithia CDJR of Corpus Christi,Jan Build,CDJR
1198708077133962,Lithia CDJR of Helena Social Build + Flip,task,1198853005753750,Social Build + Flip,False,Lithia CDJR of Helena,Jan Build,CDJR
1198743386897001,Jim Cogdill CDJR (Lithia)  Social Build + Flip,task,1198853005753750,Social Build + Flip,False,Jim Cogdill CDJR (Lithia) ,Jan Build,CDJR
1198743389923468,Lithia CDJR of Calallen Social Build + Flip,task,1198853005753750,Social Build + Flip,False,Lithia CDJR of Calallen,Jan Build,CDJR
1198743389417488,Lithia CDJR of Bend (Smolich Motors) Social Build + Flip,task,1198853005753750,Social Build + Flip,False,Lithia CDJR of Bend (Smolich Motors),Jan Build,CDJR
1198708075366876,Lithia CJD of Grand Forks Social Build + Flip,task,1198853005753750,Social Build + Flip,False,Lithia CJD of Grand Forks,Jan Build,CDJR
1198708077043802,Lithia CJDR of Klamath Falls Social Build + Flip,task,1198853005753750,Social Build + Flip,False,Lithia CJDR of Klamath Falls,Jan Build,CDJR
1198708075479343,Lithia CDJR of Twin Falls Social Build + Flip,task,1198853005753750,Social Build + Flip,False,Lithia CDJR of Twin Falls,Jan Build,CDJR
1198743385989277,CDJR of Pocatello (Lithia) Social Build + Flip,task,1198853005753750,Social Build + Flip,False,CDJR of Pocatello (Lithia),Jan Build,CDJR
1198708066993145,Lithia Chrysler Dodge Jeep Ram FIAT of Santa Rosa Social Build + Flip,task,1198853005753750,Social Build + Flip,False,Lithia Chrysler Dodge Jeep Ram FIAT of Santa Rosa,Jan Build,CDJR
1198743389355672,Lithia Chrysler Dodge Jeep Ram FIAT of Eugene Social Build + Flip,task,1198853005753750,Social Build + Flip,False,Lithia Chrysler Dodge Jeep Ram FIAT of Eugene,Jan Build,CDJR
1198743389000752,CDJRF of Morgantown Social Build + Flip,task,1198853005753750,Social Build + Flip,False,CDJRF of Morgantown,Jan Build,CDJR
1198743388905230,Lithia CDJRF Eureka Social Build + Flip,task,1198853005753750,Social Build + Flip,False,Lithia CDJRF Eureka,Jan Build,CDJR
1198853080353298,Lithia Chrysler Jeep of Reno Social Build + Flip,task,1198853005753750,Social Build + Flip,False,Lithia Chrysler Jeep of Reno,Jan Build,CDJR
1198853079330028,Sansone JCDR Social Build + Flip,task,1198853005753750,Social Build + Flip,False,Sansone JCDR,Jan Build,CDJR
1198853079967806,Route 4 CDJR Paramus Social Build + Flip,task,1198853005753750,Social Build + Flip,False,Route 4 CDJR Paramus,Jan Build,CDJR
1198743388390566,Route 4 CDJR Englewood Cliffs Social Build + Flip,task,1198853005753750,Social Build + Flip,False,Route 4 CDJR Englewood Cliffs,Jan Build,CDJR
1198853080467005,Beyer CDJR Social Build + Flip,task,1198853005753750,Social Build + Flip,False,Beyer CDJR,Jan Build,CDJR
1198708078654139,Lithia CDJR of Corpus Christi Account QC,task,1198853005758919,Account QC,False,Lithia CDJR of Corpus Christi,Jan Build,CDJR
1198708076412536,Lithia CDJR of Helena Account QC,task,1198853005758919,Account QC,False,Lithia CDJR of Helena,Jan Build,CDJR
1198708078847011,Jim Cogdill CDJR (Lithia)  Account QC,task,1198853005758919,Account QC,False,Jim Cogdill CDJR (Lithia) ,Jan Build,CDJR
1198853083131680,Lithia CDJR of Calallen Account QC,task,1198853005758919,Account QC,False,Lithia CDJR of Calallen,Jan Build,CDJR
1198853082360377,Lithia CDJR of Bend (Smolich Motors) Account QC,task,1198853005758919,Account QC,False,Lithia CDJR of Bend (Smolich Motors),Jan Build,CDJR
1198853082850068,Lithia CJD of Grand Forks Account QC,task,1198853005758919,Account QC,False,Lithia CJD of Grand Forks,Jan Build,CDJR
1198853082848869,Lithia CJDR of Klamath Falls Account QC,task,1198853005758919,Account QC,False,Lithia CJDR of Klamath Falls,Jan Build,CDJR
1198743391323825,Lithia CDJR of Twin Falls Account QC,task,1198853005758919,Account QC,False,Lithia CDJR of Twin Falls,Jan Build,CDJR
1198853082704318,CDJR of Pocatello (Lithia) Account QC,task,1198853005758919,Account QC,False,CDJR of Pocatello (Lithia),Jan Build,CDJR
1198743388380107,Lithia Chrysler Dodge Jeep Ram FIAT of Santa Rosa Account QC,task,1198853005758919,Account QC,False,Lithia Chrysler Dodge Jeep Ram FIAT of Santa Rosa,Jan Build,CDJR
1198708077457188,Lithia Chrysler Dodge Jeep Ram FIAT of Eugene Account QC,task,1198853005758919,Account QC,False,Lithia Chrysler Dodge Jeep Ram FIAT of Eugene,Jan Build,CDJR
1198743388299932,CDJRF of Morgantown Account QC,task,1198853005758919,Account QC,False,CDJRF of Morgantown,Jan Build,CDJR
1198743390393712,Lithia CDJRF Eureka Account QC,task,1198853005758919,Account QC,False,Lithia CDJRF Eureka,Jan Build,CDJR
1198743390753710,Lithia Chrysler Jeep of Reno Account QC,task,1198853005758919,Account QC,False,Lithia Chrysler Jeep of Reno,Jan Build,CDJR
1198708077388051,Sansone JCDR Account QC,task,1198853005758919,Account QC,False,Sansone JCDR,Jan Build,CDJR
1198708075054976,Route 4 CDJR Paramus Account QC,task,1198853005758919,Account QC,False,Route 4 CDJR Paramus,Jan Build,CDJR
1198853081431878,Route 4 CDJR Englewood Cliffs Account QC,task,1198853005758919,Account QC,False,Route 4 CDJR Englewood Cliffs,Jan Build,CDJR
1198743388603243,Beyer CDJR Account QC,task,1198853005758919,Account QC,False,Beyer CDJR,Jan Build,CDJR
1198708193974002,Lithia CDJR of Corpus Christi Lithia Approval,task,1198853005764106,Lithia Approval,False,Lithia CDJR of Corpus Christi,Jan Build,CDJR
1198853217061899,Lithia CDJR of Helena Lithia Approval,task,1198853005764106,Lithia Approval,False,Lithia CDJR of Helena,Jan Build,CDJR
1198743528815231,Jim Cogdill CDJR (Lithia)  Lithia Approval,task,1198853005764106,Lithia Approval,False,Jim Cogdill CDJR (Lithia) ,Jan Build,CDJR
1198708194310764,Lithia CDJR of Calallen Lithia Approval,task,1198853005764106,Lithia Approval,False,Lithia CDJR of Calallen,Jan Build,CDJR
1198743529247237,Lithia CDJR of Bend (Smolich Motors) Lithia Approval,task,1198853005764106,Lithia Approval,False,Lithia CDJR of Bend (Smolich Motors),Jan Build,CDJR
1198853214624932,Lithia CJD of Grand Forks Lithia Approval,task,1198853005764106,Lithia Approval,False,Lithia CJD of Grand Forks,Jan Build,CDJR
1198743530114765,Lithia CJDR of Klamath Falls Lithia Approval,task,1198853005764106,Lithia Approval,False,Lithia CJDR of Klamath Falls,Jan Build,CDJR
1198708194756143,Lithia CDJR of Twin Falls Lithia Approval,task,1198853005764106,Lithia Approval,False,Lithia CDJR of Twin Falls,Jan Build,CDJR
1198708194275407,CDJR of Pocatello (Lithia) Lithia Approval,task,1198853005764106,Lithia Approval,False,CDJR of Pocatello (Lithia),Jan Build,CDJR
1198743529888977,Lithia Chrysler Dodge Jeep Ram FIAT of Santa Rosa Lithia Approval,task,1198853005764106,Lithia Approval,False,Lithia Chrysler Dodge Jeep Ram FIAT of Santa Rosa,Jan Build,CDJR
1198853216437861,Lithia Chrysler Dodge Jeep Ram FIAT of Eugene Lithia Approval,task,1198853005764106,Lithia Approval,False,Lithia Chrysler Dodge Jeep Ram FIAT of Eugene,Jan Build,CDJR
1198743529845938,CDJRF of Morgantown Lithia Approval,task,1198853005764106,Lithia Approval,False,CDJRF of Morgantown,Jan Build,CDJR
1198853215554065,Lithia CDJRF Eureka Lithia Approval,task,1198853005764106,Lithia Approval,False,Lithia CDJRF Eureka,Jan Build,CDJR
1198708194497990,Lithia Chrysler Jeep of Reno Lithia Approval,task,1198853005764106,Lithia Approval,False,Lithia Chrysler Jeep of Reno,Jan Build,CDJR
1198853084484467,Lithia CDJR of Corpus Christi Alexia Link,task,1198853005766189,Alexia Link,False,Lithia CDJR of Corpus Christi,Jan Build,CDJR
1198743392820721,Lithia CDJR of Helena Alexia Link,task,1198853005766189,Alexia Link,False,Lithia CDJR of Helena,Jan Build,CDJR
1198708077150970,Jim Cogdill CDJR (Lithia)  Alexia Link,task,1198853005766189,Alexia Link,False,Jim Cogdill CDJR (Lithia) ,Jan Build,CDJR
1198743387204134,Lithia CDJR of Calallen Alexia Link,task,1198853005766189,Alexia Link,False,Lithia CDJR of Calallen,Jan Build,CDJR
1198708079626230,Lithia CDJR of Bend (Smolich Motors) Alexia Link,task,1198853005766189,Alexia Link,False,Lithia CDJR of Bend (Smolich Motors),Jan Build,CDJR
1198853079796414,Lithia CJD of Grand Forks Alexia Link,task,1198853005766189,Alexia Link,False,Lithia CJD of Grand Forks,Jan Build,CDJR
1198743392944984,Lithia CJDR of Klamath Falls Alexia Link,task,1198853005766189,Alexia Link,False,Lithia CJDR of Klamath Falls,Jan Build,CDJR
1198708068283303,Lithia CDJR of Twin Falls Alexia Link,task,1198853005766189,Alexia Link,False,Lithia CDJR of Twin Falls,Jan Build,CDJR
1198708079796662,CDJR of Pocatello (Lithia) Alexia Link,task,1198853005766189,Alexia Link,False,CDJR of Pocatello (Lithia),Jan Build,CDJR
1198853080447747,Lithia Chrysler Dodge Jeep Ram FIAT of Santa Rosa Alexia Link,task,1198853005766189,Alexia Link,False,Lithia Chrysler Dodge Jeep Ram FIAT of Santa Rosa,Jan Build,CDJR
1198743392791650,Lithia Chrysler Dodge Jeep Ram FIAT of Eugene Alexia Link,task,1198853005766189,Alexia Link,False,Lithia Chrysler Dodge Jeep Ram FIAT of Eugene,Jan Build,CDJR
1198708079056402,CDJRF of Morgantown Alexia Link,task,1198853005766189,Alexia Link,False,CDJRF of Morgantown,Jan Build,CDJR
1198853083817593,Lithia CDJRF Eureka Alexia Link,task,1198853005766189,Alexia Link,False,Lithia CDJRF Eureka,Jan Build,CDJR
1198853082084209,Lithia Chrysler Jeep of Reno Alexia Link,task,1198853005766189,Alexia Link,False,Lithia Chrysler Jeep of Reno,Jan Build,CDJR
1198708077733067,Sansone JCDR Alexia Link,task,1198853005766189,Alexia Link,False,Sansone JCDR,Jan Build,CDJR
1198743392236693,Route 4 CDJR Paramus Alexia Link,task,1198853005766189,Alexia Link,False,Route 4 CDJR Paramus,Jan Build,CDJR
1198853079792202,Route 4 CDJR Englewood Cliffs Alexia Link,task,1198853005766189,Alexia Link,False,Route 4 CDJR Englewood Cliffs,Jan Build,CDJR
1198743392022024,Beyer CDJR Alexia Link,task,1198853005766189,Alexia Link,False,Beyer CDJR,Jan Build,CDJR
1198743395279525,Lithia CDJR of Corpus Christi Social QC,task,1198853005767246,Social QC,False,Lithia CDJR of Corpus Christi,Jan Build,CDJR
1198708081283242,Lithia CDJR of Helena Social QC,task,1198853005767246,Social QC,False,Lithia CDJR of Helena,Jan Build,CDJR
1198853079220954,Jim Cogdill CDJR (Lithia)  Social QC,task,1198853005767246,Social QC,False,Jim Cogdill CDJR (Lithia) ,Jan Build,CDJR
1198853085601393,Lithia CDJR of Calallen Social QC,task,1198853005767246,Social QC,False,Lithia CDJR of Calallen,Jan Build,CDJR
1198743394921371,Lithia CDJR of Bend (Smolich Motors) Social QC,task,1198853005767246,Social QC,False,Lithia CDJR of Bend (Smolich Motors),Jan Build,CDJR
1198743394848536,Lithia CJD of Grand Forks Social QC,task,1198853005767246,Social QC,False,Lithia CJD of Grand Forks,Jan Build,CDJR
1198853085081175,Lithia CJDR of Klamath Falls Social QC,task,1198853005767246,Social QC,False,Lithia CJDR of Klamath Falls,Jan Build,CDJR
1198743394680958,Lithia CDJR of Twin Falls Social QC,task,1198853005767246,Social QC,False,Lithia CDJR of Twin Falls,Jan Build,CDJR
1198743390955847,CDJR of Pocatello (Lithia) Social QC,task,1198853005767246,Social QC,False,CDJR of Pocatello (Lithia),Jan Build,CDJR
1198853085338752,Lithia Chrysler Dodge Jeep Ram FIAT of Santa Rosa Social QC,task,1198853005767246,Social QC,False,Lithia Chrysler Dodge Jeep Ram FIAT of Santa Rosa,Jan Build,CDJR
1198853085421358,Lithia Chrysler Dodge Jeep Ram FIAT of Eugene Social QC,task,1198853005767246,Social QC,False,Lithia Chrysler Dodge Jeep Ram FIAT of Eugene,Jan Build,CDJR
1198743392769664,CDJRF of Morgantown Social QC,task,1198853005767246,Social QC,False,CDJRF of Morgantown,Jan Build,CDJR
1198853085314872,Lithia CDJRF Eureka Social QC,task,1198853005767246,Social QC,False,Lithia CDJRF Eureka,Jan Build,CDJR
1198743391489226,Lithia Chrysler Jeep of Reno Social QC,task,1198853005767246,Social QC,False,Lithia Chrysler Jeep of Reno,Jan Build,CDJR
1198853085174441,Sansone JCDR Social QC,task,1198853005767246,Social QC,False,Sansone JCDR,Jan Build,CDJR
1198853079037488,Route 4 CDJR Paramus Social QC,task,1198853005767246,Social QC,False,Route 4 CDJR Paramus,Jan Build,CDJR
1198853082056583,Route 4 CDJR Englewood Cliffs Social QC,task,1198853005767246,Social QC,False,Route 4 CDJR Englewood Cliffs,Jan Build,CDJR
1198708080356940,Beyer CDJR Social QC,task,1198853005767246,Social QC,False,Beyer CDJR,Jan Build,CDJR
1198708083267567,Lithia CDJR of Corpus Christi Budget QC,task,1198853005770353,Budget QC,False,Lithia CDJR of Corpus Christi,Jan Build,CDJR
1198743396811287,Lithia CDJR of Helena Budget QC,task,1198853005770353,Budget QC,False,Lithia CDJR of Helena,Jan Build,CDJR
1198853086069301,Jim Cogdill CDJR (Lithia)  Budget QC,task,1198853005770353,Budget QC,False,Jim Cogdill CDJR (Lithia) ,Jan Build,CDJR
1198853084316718,Lithia CDJR of Calallen Budget QC,task,1198853005770353,Budget QC,False,Lithia CDJR of Calallen,Jan Build,CDJR
1198708080683483,Lithia CDJR of Bend (Smolich Motors) Budget QC,task,1198853005770353,Budget QC,False,Lithia CDJR of Bend (Smolich Motors),Jan Build,CDJR
1198743394568972,Lithia CJD of Grand Forks Budget QC,task,1198853005770353,Budget QC,False,Lithia CJD of Grand Forks,Jan Build,CDJR
1198853085514895,Lithia CJDR of Klamath Falls Budget QC,task,1198853005770353,Budget QC,False,Lithia CJDR of Klamath Falls,Jan Build,CDJR
1198743393386723,Lithia CDJR of Twin Falls Budget QC,task,1198853005770353,Budget QC,False,Lithia CDJR of Twin Falls,Jan Build,CDJR
1198743395608669,CDJR of Pocatello (Lithia) Budget QC,task,1198853005770353,Budget QC,False,CDJR of Pocatello (Lithia),Jan Build,CDJR
1198853086873732,Lithia Chrysler Dodge Jeep Ram FIAT of Santa Rosa Budget QC,task,1198853005770353,Budget QC,False,Lithia Chrysler Dodge Jeep Ram FIAT of Santa Rosa,Jan Build,CDJR
1198708081944243,Lithia Chrysler Dodge Jeep Ram FIAT of Eugene Budget QC,task,1198853005770353,Budget QC,False,Lithia Chrysler Dodge Jeep Ram FIAT of Eugene,Jan Build,CDJR
1198853086190260,CDJRF of Morgantown Budget QC,task,1198853005770353,Budget QC,False,CDJRF of Morgantown,Jan Build,CDJR
1198743394341414,Lithia CDJRF Eureka Budget QC,task,1198853005770353,Budget QC,False,Lithia CDJRF Eureka,Jan Build,CDJR
1198853086274257,Lithia Chrysler Jeep of Reno Budget QC,task,1198853005770353,Budget QC,False,Lithia Chrysler Jeep of Reno,Jan Build,CDJR
1198853085407711,Sansone JCDR Budget QC,task,1198853005770353,Budget QC,False,Sansone JCDR,Jan Build,CDJR
1198853082878363,Route 4 CDJR Paramus Budget QC,task,1198853005770353,Budget QC,False,Route 4 CDJR Paramus,Jan Build,CDJR
1198743395424342,Route 4 CDJR Englewood Cliffs Budget QC,task,1198853005770353,Budget QC,False,Route 4 CDJR Englewood Cliffs,Jan Build,CDJR
1198708080118630,Beyer CDJR Budget QC,task,1198853005770353,Budget QC,False,Beyer CDJR,Jan Build,CDJR
1198743396257758,Lithia CDJR of Corpus Christi Launch,task,1198853005772437,Launch,False,Lithia CDJR of Corpus Christi,Jan Build,CDJR
1198743397173502,Lithia CDJR of Helena Launch,task,1198853005772437,Launch,False,Lithia CDJR of Helena,Jan Build,CDJR
1198853088401253,Jim Cogdill CDJR (Lithia)  Launch,task,1198853005772437,Launch,False,Jim Cogdill CDJR (Lithia) ,Jan Build,CDJR
1198743396448434,Lithia CDJR of Calallen Launch,task,1198853005772437,Launch,False,Lithia CDJR of Calallen,Jan Build,CDJR
1198743393458939,Lithia CDJR of Bend (Smolich Motors) Launch,task,1198853005772437,Launch,False,Lithia CDJR of Bend (Smolich Motors),Jan Build,CDJR
1198743397997387,Lithia CJD of Grand Forks Launch,task,1198853005772437,Launch,False,Lithia CJD of Grand Forks,Jan Build,CDJR
1198743396756850,Lithia CJDR of Klamath Falls Launch,task,1198853005772437,Launch,False,Lithia CJDR of Klamath Falls,Jan Build,CDJR
1198708083304245,Lithia CDJR of Twin Falls Launch,task,1198853005772437,Launch,False,Lithia CDJR of Twin Falls,Jan Build,CDJR
1198743396850101,CDJR of Pocatello (Lithia) Launch,task,1198853005772437,Launch,False,CDJR of Pocatello (Lithia),Jan Build,CDJR
1198708083990779,Lithia Chrysler Dodge Jeep Ram FIAT of Santa Rosa Launch,task,1198853005772437,Launch,False,Lithia Chrysler Dodge Jeep Ram FIAT of Santa Rosa,Jan Build,CDJR
1198853087620220,Lithia Chrysler Dodge Jeep Ram FIAT of Eugene Launch,task,1198853005772437,Launch,False,Lithia Chrysler Dodge Jeep Ram FIAT of Eugene,Jan Build,CDJR
1198708081454291,CDJRF of Morgantown Launch,task,1198853005772437,Launch,False,CDJRF of Morgantown,Jan Build,CDJR
1198708083697742,Lithia CDJRF Eureka Launch,task,1198853005772437,Launch,False,Lithia CDJRF Eureka,Jan Build,CDJR
1198853085805715,Lithia Chrysler Jeep of Reno Launch,task,1198853005772437,Launch,False,Lithia Chrysler Jeep of Reno,Jan Build,CDJR
1198743397226094,Sansone JCDR Launch,task,1198853005772437,Launch,False,Sansone JCDR,Jan Build,CDJR
1198853086844367,Route 4 CDJR Paramus Launch,task,1198853005772437,Launch,False,Route 4 CDJR Paramus,Jan Build,CDJR
1198743390608891,Route 4 CDJR Englewood Cliffs Launch,task,1198853005772437,Launch,False,Route 4 CDJR Englewood Cliffs,Jan Build,CDJR
